statuses_count,followers_count,friends_count,favourites_count,listed_count,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,target
3798,73725,163,3163,1184,1,1,0.08201557387738709,1.5920479684334816,0.003519889031599288,0.06830312274201562,0.02556778290437765,452.3006134969325,9,0,9,0,157,0.125,0
6629,103738,1036,530,957,1,1,0.14533354588962252,2.2743417383463056,0.02271316239880056,0.011619668022552411,0.020981174146382373,100.13320463320463,8,0,6,0,117,0.14285714285714288,0
16460,1753295,1604,25327,513,1,1,0.3701940765686622,39.432528765337345,0.03607480551738361,0.5696175806351463,0.011537640417966205,1093.0766832917707,7,1,15,0,99,0.16666666666666669,0
23460,798302,129,118,3496,1,1,0.5275768602700167,17.95250054165707,0.002900998080768634,0.0026536261514007657,0.0786192968245515,6188.387596899225,13,0,13,0,109,0.09572486291641957,0
2725,3342732,364,1368,1740,1,1,0.0612807263264043,75.17249353193178,0.008185755736811436,0.03076404903285177,0.03912971148915357,9183.329670329671,9,0,10,0,0,0.125,0
9839,1037145,6,9268,316,1,1,0.22111866401986494,23.308478178156605,0.0001348421571419036,0.2082861853985271,0.007101686942806924,172857.5,8,0,9,0,135,0.14285714285714288,0
9852,1710552,221,47,7026,0,1,0.2105095881510889,36.549695191942895,0.004722149713904856,0.0010042580839526164,0.15012589995427839,7740.054298642534,9,0,10,0,48,0.125,0
15234,646693,858,1447,2028,1,0,0.34239459111143705,14.53486840682871,0.019284138057871405,0.03252231674794863,0.04558068995496878,753.7214452214453,10,0,11,0,119,0.11111111111111112,0
991,1475802,335,1585,1141,1,1,0.022244702338030074,33.12691846606403,0.007519652152613597,0.035578055707141946,0.025611710764573477,4405.379104477612,11,2,14,2,5,0.09999999999999999,0
307,800802,4,2,213,1,1,0.00690214747091315,18.00408305863906,8.993026020733746e-05,4.496513010366873e-05,0.004788786356040719,200200.5,15,0,11,0,72,0.07142857142857144,0
2160,3121020,370,1177,3543,1,1,0.048571832587134815,70.18225043569421,0.008320175026499945,0.02646715136808226,0.07967129761861974,8435.18918918919,14,2,19,0,0,0.07692307692307691,0
4265,3882019,16,9,17991,0,1,0.09580017319278672,87.19767703111107,0.0003593910365966208,0.0002021574580855992,0.40411275871311275,242626.1875,13,0,14,0,90,0.08333333333333334,0
47456,176258,984,279,5048,1,0,1.067463018444981,3.9647019703530733,0.022133842088457964,0.006275754006788386,0.11354840941314615,179.1239837398374,7,0,7,0,145,0.16666666666666669,0
11072,428702,1822,8700,1370,1,0,0.2489679334983184,9.639907065263374,0.0409699760507529,0.1956305113290616,0.030806183967909698,235.2919868276619,14,0,14,0,34,0.07692307692307691,0
5479,1485501,648,559,2449,1,1,0.12310661801178693,33.37744189872741,0.014559789828734793,0.01256006560843017,0.05502611927557331,2292.439814814815,13,0,14,0,153,0.08333333333333334,0
8901,42746,498,532,302,0,1,0.19975685389974487,0.9593086705761706,0.011176150235037968,0.011939180572369876,0.00677750476100696,85.83534136546184,7,1,11,0,12,0.16666666666666669,0
11833,653322,287,3860,751,0,1,0.2660002303152318,14.686368838841195,0.006451623941559327,0.08677097008508364,0.016882123972512385,2276.383275261324,9,2,15,0,115,0.125,0
11736,258059,691,7136,1471,1,1,0.2637865489713407,5.800314676294752,0.015531399568779518,0.16039372984487793,0.03306322542065799,373.4573082489146,13,0,14,0,32,0.08875342411999688,0
7473,1964,1770,3741,100,1,0,0.16794583542671532,0.04413831403426587,0.03977841947079969,0.08407404928828342,0.0022473683316835986,1.1096045197740112,9,1,9,0,123,0.125,0
36374,3508152,4395,2840,5874,0,1,0.8179522128623651,78.88878571115444,0.09883158232611466,0.06386386662256328,0.13209026497920306,798.2143344709898,15,0,9,0,135,0.07142857142857144,0
27078,1341967,530,1100,5440,1,1,0.6088792225767964,30.17563423013944,0.01191764487649391,0.024734734649326982,0.12232450590212618,2532.0132075471697,8,1,7,0,105,0.14285714285714288,0
3268,23663,233,3476,27,1,0,0.06665043612673903,0.48260381580998335,0.004752004778926008,0.07089256914826954,0.000550661497987134,101.55793991416309,10,0,12,0,15,0.11111111111111112,0
13753,632044,207,18460,1147,1,1,0.30926561746300213,14.212861042956863,0.004654837694673267,0.4151125789549204,0.025792747998986655,3053.352657004831,11,0,20,0,139,0.09999999999999999,0
1709,22365649,81,10,34635,1,1,0.03841071010767061,502.6801990104816,0.0018205193204922875,0.0002247554716657145,0.7784405761142021,276119.1234567901,14,1,14,0,56,0.08149716110456119,0
35279,1089532,24,96,692,1,1,0.7934200295645549,24.503430132700153,0.0005397568159400583,0.0021590272637602333,0.01556298819293835,45397.166666666664,10,0,3,0,92,0.11111111111111112,0
31451,1149552,1141762,253,504,0,1,0.7074202677672398,25.856614532204574,25.681395814646887,0.005690672084992899,0.011336358619906802,1.0068227879365401,13,0,10,0,44,0.08875342411999688,0
7657,4157927,560,1777,3682,1,1,0.1719872344657097,93.39302152805341,0.012578405550580832,0.03991397618461096,0.08270301649506898,7424.869642857143,15,0,14,0,88,0.07142857142857144,0
5558,2959649,115,1055,4590,0,1,0.12486948530784954,66.49331545913847,0.002583661534797175,0.023702286254008866,0.10312179517146984,25736.078260869566,11,0,12,0,35,0.09999999999999999,0
8435,15055,1205,2712,105,1,0,0.18947935564514415,0.33818751621074633,0.027068479377877736,0.060920926201497444,0.0023586641781553216,12.493775933609959,8,0,18,0,80,0.14285714285714288,0
5000,131287,417,162,212,1,1,0.11167004311381841,2.9321649900567754,0.009313281595692455,0.0036181093968877163,0.0047348098280259,314.83693045563547,9,0,18,0,67,0.13801118920922656,0
798,382197,300,89193,446,1,1,0.01794973052004839,8.596908716254305,0.006748018992499396,2.0062535266599952,0.010032054902182435,1273.99,12,0,13,0,106,0.09090909090909091,0
6023,8041286,102,45,7686,1,1,0.1354031824781133,180.77631008080652,0.002293064023371668,0.0010116458926639712,0.1727891184670063,78836.13725490196,10,0,11,0,68,0.11111111111111112,0
15956,1074847,207,69,1424,1,1,0.35871333958424706,24.164073509157006,0.004653651372144594,0.001551217124048198,0.03201352441513962,5192.497584541063,12,0,5,0,3,0.09090909090909091,0
2773,4397833,134,592,7639,1,1,0.06219082487225566,98.63139629297756,0.003005254429456278,0.013276944942075496,0.17132192975086946,32819.649253731346,14,0,12,0,87,0.08149716110456119,0
9617,1424491,1148,54,11402,1,1,0.21579315137041383,31.96375189651577,0.02575964830750079,0.0012116907740462044,0.25584626306805225,1240.845818815331,11,0,12,0,142,0.09999999999999999,0
67339,1135506,5096,1089,4635,1,1,1.5145289297695375,25.538791590711007,0.11461470212069623,0.024492819978304197,0.10424629990765837,222.8229984301413,13,0,14,0,148,0.08333333333333334,0
2046,896221,38,1425,304,1,1,0.04452542770912104,19.503725976000084,0.0008269629779797652,0.031011111674241195,0.0066157038238381215,23584.763157894737,10,0,11,1,0,0.12116752585169528,0
141301,1010704,667051,34753,466,0,0,3.1782705502090467,22.7336732095207,15.003917515003394,0.7816960703138336,0.010481695645447773,1.515182497290312,13,0,17,0,72,0.09572486291641957,0
24148,1480362,1050,356,2242,0,1,0.5420430779365938,33.22925190245038,0.02356904223262479,0.007991027652204214,0.05032551684337598,1409.8685714285714,10,0,11,0,47,0.11111111111111112,0
16750,710688,3258,202,940,1,1,0.37677452129969163,15.986216775727478,0.07328545614294897,0.004543788256867923,0.021144361195325978,218.13627992633516,15,1,14,0,93,0.07142857142857144,0
4615,7576422,124,1188,17525,1,1,0.10380538910044915,170.41677869971898,0.0027891372152666727,0.026721733965619412,0.39419056207700354,61100.17741935484,13,0,11,0,23,0.08333333333333334,0
4207,29665,32323,531,227,1,0,0.0945947925208205,0.6670203280556548,0.7267857092109533,0.011939585174365505,0.005104116449305028,0.9177675339541503,14,0,20,0,156,0.07692307692307691,0
63,13952,46,35,16,1,0,0.0013335298192701961,0.29532393711837746,0.0009736884394671274,0.0007408498995945535,0.000338674239814653,303.30434782608694,12,0,10,0,26,0.09090909090909091,0
12423,371926,286,3502,618,1,0,0.27929996373199784,8.36182229018651,0.006429991920417884,0.07873367729127073,0.013894178345518364,1300.4405594405594,12,0,7,0,111,0.09090909090909091,0
3875,2201996,110,0,13864,1,1,0.0871091099675083,49.500364312777656,0.002472774734561526,0.0,0.31165953563600907,20018.145454545454,12,0,4,0,53,0.09090909090909091,0
10138,13905,197,3494,111,1,0,0.22800753817780592,0.3127288240641538,0.004430606137406565,0.07858141037613472,0.002496432899756999,70.58375634517766,12,0,16,0,42,0.09090909090909091,0
10565,596573,672,765,392,1,0,0.2372861753439525,13.398819260148393,0.015092883088607295,0.017181630301762767,0.008804181801687589,887.7574404761905,12,0,13,0,0,0.09090909090909091,0
3517,21756,226,1179,151,1,0,0.07909843428181568,0.4892992710364464,0.005082810960389634,0.026516080187165395,0.0033960374115877645,96.26548672566372,11,1,16,0,14,0.09999999999999999,0
19120,229225,362,6068,681,1,1,0.42972735094408443,5.151896026158878,0.008136051309715406,0.13637999819710797,0.015305665585403845,633.2182320441989,15,0,12,0,147,0.07142857142857144,0
7094,804997,388,3026,822,1,0,0.15782413013927707,17.90921219195484,0.008632049970966945,0.06732109075295355,0.018287487309625847,2074.7345360824743,14,0,15,0,98,0.08725480939965097,0
3759,1773396,1,0,8440,1,1,0.08453184171067202,39.87986963616358,2.2487853607521154e-05,0.0,0.18979748444747854,1773396.0,12,0,13,0,141,0.09090909090909091,0
1128,2078059,542,229,5639,1,1,0.02533613950045466,46.67552545582918,0.012173925185502152,0.005143595696457551,0.1266582363856949,3834.0571955719556,13,2,17,0,73,0.08333333333333334,0
7624,1146953,280,2,4540,1,1,0.17140376079200798,25.785946701426536,0.006294996461406379,4.4964260438616994e-05,0.10206887119566056,4096.260714285714,15,0,16,0,160,0.07534043403440333,0
9474,234568,56041,0,156,0,0,0.2128580108552942,5.270179215780521,1.2591065850054406,0.0,0.0035049450805811587,4.185649792116486,15,0,16,0,38,0.07142857142857144,0
54692,864412,3221,16299,5364,1,1,1.2302398343844472,19.44405170262431,0.072453055411254,0.3666291059137004,0.12065761851163194,268.36758770568144,10,0,11,0,137,0.11111111111111112,0
9629,789458,460,3030,5487,1,1,0.2165150494804945,17.751535770357485,0.010343433665077107,0.06813174783735573,0.1233791750440828,1716.213043478261,11,0,16,0,0,0.09999999999999999,0
963,61338,1882,89,5,0,0,0.017238400485276785,1.0979948172023961,0.033689168964995755,0.0015931647385146771,8.950363699520658e-05,32.59192348565356,9,0,14,0,88,0.125,0
28106,109424,145,13954,271,0,1,0.6321807819006667,2.461244925592349,0.0032614464304987077,0.3138636102839929,0.006095530914932068,754.648275862069,11,0,12,0,85,0.09999999999999999,0
24742,243695,5866,3340,624,1,0,0.5557313340801383,5.473645924284993,0.1317565275933268,0.07501991172207832,0.014015696082208646,41.5436413228776,15,0,9,0,148,0.07142857142857144,0
27599,821879,1118,11390,1642,1,1,0.6207165740291496,18.484507306297456,0.025144430224449774,0.25616731686626376,0.03692947623304698,735.1332737030411,13,0,12,0,145,0.08333333333333334,0
6813,322646,1014,460,2397,1,1,0.15312251678009095,7.251485035818175,0.022789700868194956,0.010338523076301459,0.05387269524759695,318.1913214990138,15,0,16,0,0,0.07142857142857144,0
28513,82735,6877,172,121,0,0,0.6412333533849163,1.8606404619752759,0.15465793747511902,0.003868135123705173,0.0027211880812111973,12.030681983423005,11,0,12,0,88,0.09999999999999999,0
12194,716425,176,1864,953,1,1,0.26064244565291156,15.31333148490136,0.003761937873947223,0.039842342028622864,0.02037003860154377,4070.596590909091,9,0,14,0,52,0.13801118920922656,0
15359,465060,185,12211,23,1,0,0.3454549973397558,10.460140703354831,0.004161024448717679,0.27465010563941394,0.0005173165530838195,2513.837837837838,9,0,16,0,142,0.125,0
4201,305820,539,1546,375,1,1,0.09449794648044356,6.879162578588252,0.012124349715058099,0.034775964117773325,0.008435308243315004,567.3840445269017,11,0,12,0,157,0.09999999999999999,0
2480,302080,286,130,570,1,0,0.042016183261489565,5.117842193399503,0.004845414682575006,0.0022024612193522757,0.009656945346390748,1056.2237762237762,8,0,17,0,5,0.14285714285714288,0
1198,777330,32,7,13190,1,1,0.026883478856805868,17.443518046544998,0.0007180895854906409,0.0001570820968260777,0.29598755101942353,24291.5625,5,0,5,0,0,0.25,0
15786,969119,1073,7938,1777,1,1,0.3550901088263557,21.799352031907326,0.024136050093163542,0.1785572839138231,0.039971818281035985,903.1863932898416,12,0,12,0,99,0.09090909090909091,0
86156,1414600,527,1027,1822,1,1,1.937372931609277,31.809830412907786,0.011850544767144353,0.02309394587449194,0.0409709536351746,2684.250474383302,12,0,13,0,19,0.09090909090909091,0
75375,1113708,34285,20991,7230,1,1,1.6952627854114064,25.048460712636373,0.7711055999712115,0.47210960037904914,0.16261028110811898,32.48382674639055,5,0,5,0,16,0.25,0
82277,19762,979,1830,379,1,0,1.8449187613611584,0.44312851175929135,0.02195237390002764,0.041034570211491914,0.00849841645363685,20.185903983656793,13,0,15,0,63,0.08875342411999688,0
16277,73378,313,3174,392,1,0,0.29257888087594436,1.3189686748734437,0.005626171267074435,0.05705261214598804,0.007046195324898334,234.43450479233226,12,0,13,0,98,0.09090909090909091,0
36092,344762,17496,13494,747,1,1,0.8118005887533611,7.754571500049493,0.39352939988997027,0.30351427309757995,0.016801923966495644,19.705189757658893,14,0,15,0,40,0.07692307692307691,0
63629,28170,286,613,289,1,1,1.4308845621415556,0.6334850165102016,0.006431548268438682,0.013785101708226966,0.006499012061464263,98.4965034965035,15,0,15,0,89,0.07142857142857144,0
17934,219514,298,1125,241,1,0,0.4017399871928361,4.91733866112681,0.0066755055304709016,0.025201153428791156,0.005398647090078816,736.6241610738255,12,1,12,0,23,0.09743395113966301,0
120732,415109,323171,1274,5860,1,1,2.7149688258619604,9.334791060652789,7.267329211995458,0.02864915916366943,0.13177713712645436,1.2844871600483954,9,0,10,0,142,0.125,0
604,870824,53,145,421,0,1,0.013581316360968479,19.581020262788105,0.0011917380250518698,0.0032604153515570023,0.0094664473310724,16430.64150943396,11,0,12,0,91,0.09999999999999999,0
81687,599897,487,1460,264,1,0,1.837217950879098,13.49225136286702,0.010953090970143606,0.032836781963880214,0.005937609889359162,1231.8213552361397,12,0,17,0,123,0.09090909090909091,0
9749,944457,8,195,166,1,0,0.21923538445762272,21.23893666003621,0.00017990389533910985,0.004385157448890803,0.0037330058282865294,118057.125,12,0,19,0,123,0.09090909090909091,0
5306,1798063,1578,3609,9022,1,1,0.11933736872684834,40.44027652188147,0.03549083449886292,0.08117010247553631,0.20291401067727585,1139.45690747782,10,0,11,0,160,0.12116752585169528,0
15952,1894204,562,1471,1308,1,1,0.3585718110839208,42.578244661635345,0.012632733063513257,0.033065392057701065,0.029401449905828006,3370.4697508896797,12,1,11,0,76,0.09090909090909091,0
4796,2579,768,1246,121,1,0,0.10785204839809448,0.05799633711815798,0.017270720010370427,0.028019944183491602,0.002721037918300549,3.3580729166666665,11,0,12,0,42,0.09999999999999999,0
5578,95830,233,1,329,1,0,0.07031115947884209,1.2079452156431405,0.0029369846107153473,1.2605084166160288e-05,0.004147072690666735,411.2875536480687,13,1,13,0,38,0.08333333333333334,0
11436,896251,78,11,190,1,1,0.25519770625552374,20.000104881883473,0.001740592959770099,0.000245468237916296,0.004239905927645112,11490.397435897436,14,1,16,0,62,0.07692307692307691,0
14519,1050983,232,10204,451,0,1,0.3261561088828156,23.609375699565273,0.005211668659054564,0.22922356464221025,0.010131304160489692,4530.099137931034,15,1,6,0,41,0.07142857142857144,0
73514,708026,862,10025,881,0,1,1.6531570448220576,15.921840327246269,0.019384353628378453,0.22543868343908818,0.019811618963574733,821.3758700696055,13,0,1,0,60,0.08333333333333334,0
2316,51524,220,215,228,1,1,0.052001106757387776,1.1568674544765318,0.004939656082307993,0.004827391171346447,0.0051192799398464646,234.2,10,0,10,0,86,0.11111111111111112,0
9778,2039619,395,544,4104,1,1,0.21852646767498654,45.58301651388713,0.008827772011824471,0.012157741707424083,0.0917194337633611,5163.592405063291,14,0,14,0,0,0.07692307692307691,0
4558,922456,448,391,817,1,1,0.10240774342538986,20.725457957264464,0.010065526339309929,0.008784867854174514,0.018356104953607615,2059.0535714285716,7,2,12,0,120,0.16666666666666669,0
1344,4951,220,1997,110,0,0,0.030040555868002007,0.11066279174291513,0.0049173528950598525,0.04463615332470239,0.0024586764475299262,22.504545454545454,14,0,12,0,57,0.07692307692307691,0
63,104057,1565,471,470,1,1,0.0014073379993248254,2.324497939614974,0.03496006299910082,0.010521526947333219,0.010499188248931236,66.49009584664537,14,0,15,0,0,0.07692307692307691,0
10165,2077268,570,1568,2729,1,1,0.22834573536134514,46.66357983301433,0.012804433758580102,0.03522342479553263,0.06130403460906157,3644.3298245614037,10,0,16,0,23,0.12116752585169528,0
57223,34368272,78,18,29482,1,1,1.2853100763421381,771.960336019911,0.0017519910867079107,0.0004043056353941332,0.6622077079272131,440618.8717948718,6,0,14,0,0,0.2,0
41784,1174038,2021,176,929,1,1,0.9269241186805043,26.04451796016231,0.04483327694460318,0.003904332875927837,0.020608666146232732,580.9193468579911,9,0,18,0,107,0.125,0
23652,599577,396,106,2586,1,1,0.5319679884811742,13.485361518246954,0.008906617767569127,0.0023840946549553723,0.05816291299730748,1514.0833333333333,8,0,13,0,127,0.14285714285714288,0
3565,132228,198,5,194,1,1,0.07877395707445406,2.921773575327044,0.004375103366267014,0.00011048240823906601,0.004286717439675761,667.8181818181819,14,0,20,0,127,0.07692307692307691,0
1893,117236,202,41,199,1,0,0.04257022060898041,2.6364302077730732,0.004542622590076093,0.0009220174564015831,0.0044751578981442695,580.3762376237623,13,2,12,0,0,0.08333333333333334,0
2156,1870378,242,466,2157,0,1,0.048420511933498306,42.00587210999661,0.005434955421106952,0.01046565795965223,0.04844297042697395,7728.834710743801,5,0,10,0,78,0.25,0
1678,902352,504,1306,1593,0,0,0.03756985855478143,20.203359360324274,0.011284391365679285,0.029240903022970527,0.035666736995093457,1790.3809523809523,8,0,5,0,0,0.14285714285714288,0
174,236276,226764,0,4039,1,1,0.003913647223376945,5.314373053739144,5.100427005527871,0.0,0.09084609847827288,1.0419466934786827,9,0,10,0,160,0.125,0
10109,141496,282,4210,923,1,1,0.22680563473684315,3.1746058059871753,0.0063269550891077025,0.09445560611752989,0.02070843811080287,501.7588652482269,10,0,16,0,139,0.11111111111111112,0
6318,2435,991,4186,45,1,0,0.141915332499504,0.054695130521730334,0.022259907329377725,0.09402620795234627,0.0010107929665206837,2.457114026236125,15,0,16,0,19,0.07142857142857144,0
18952,750857,1133,1884,5246,0,1,0.4261667876760174,16.884250511505456,0.025477362306718432,0.04236482840764124,0.1179649096743556,662.7157987643425,9,0,10,0,136,0.125,0
27596,172334,1552,34148,361,1,1,0.6207361705946272,3.8764294543866673,0.03491022382819471,0.7681148990239646,0.008120226032202508,111.03994845360825,13,0,13,0,144,0.08333333333333334,0
8906,1258255,209,9,13716,1,1,0.20024655954106127,28.291178393817432,0.004699251172701752,0.00020236009834600848,0.3083967898793169,6020.358851674641,7,1,7,0,79,0.16666666666666669,0
8508,1783400,507,1,8183,1,1,0.19124560815632596,40.08784879948187,0.01139651191058501,2.2478327239812644e-05,0.18394015180338685,3517.554240631164,8,0,9,0,55,0.14285714285714288,0
42467,926078,297,4476,1497,0,1,0.9552309785422929,20.83072489571878,0.006680566101374267,0.10068085478030714,0.033672752369553124,3118.107744107744,8,0,17,0,42,0.14285714285714288,0
1080,9236,367,367,99,1,0,0.024058506575258532,0.20574478400841464,0.008175436956592484,0.008175436956592484,0.002205363102732032,25.166212534059945,13,0,13,0,23,0.08333333333333334,0
96516,1317392,1878,49,21056,1,1,2.170782999514154,29.630031883790775,0.042238908295905146,0.0011020801419059382,0.47357958097900893,701.4866879659212,11,0,12,0,0,0.09999999999999999,0
35638,1110830,372,6173,3982,1,1,0.8015481823848115,24.98411155055054,0.008366797346853075,0.1388393548981829,0.08956071783647566,2986.1021505376343,10,0,19,0,150,0.11111111111111112,0
3818,8564,667,4027,105,1,1,0.08585737545044622,0.19258317531629687,0.014999180048571932,0.09055726844917417,0.0023611902625188196,12.839580209895052,11,1,20,0,159,0.09999999999999999,0
759,1992848,108,1160,530,1,1,0.017066476336272493,44.810136012895875,0.0024284314154379835,0.02608315223988945,0.011917302316501215,18452.296296296296,7,1,17,0,98,0.16666666666666669,0
8999,931012,453,8616,848,1,1,0.2023778794888216,20.937463533575595,0.010187485210405177,0.19376461936611702,0.019070612491001303,2055.2141280353203,7,0,18,0,75,0.16666666666666669,0
14915,691551,0,224,2649,0,1,0.33546053238175016,15.554010501450334,0.0,0.005038093144720888,0.059579949733775145,691551.0,11,0,12,0,93,0.09999999999999999,0
2451,1272133,193,2596,350,1,1,0.055119617397042096,28.608520701000145,0.004340304429877244,0.05838046787544728,0.007871018396150443,6591.362694300518,13,0,11,0,46,0.08333333333333334,0
14016,68743,609,2668,360,1,0,0.3151776421559691,1.5458231060736147,0.01369457648922554,0.05999528747660713,0.00809531615126633,112.87848932676519,11,0,12,0,45,0.09999999999999999,0
30826,680646,335,27338,2124,1,1,0.6933268440828986,15.30883485102344,0.007534694503593428,0.6148760547439914,0.047772212315320715,2031.779104477612,10,0,7,0,1,0.11111111111111112,0
5794,41117021,182,117,42993,1,1,0.1303070597802878,924.7218007308163,0.0040931799930984435,0.0026313299955632854,0.966912568369678,225917.6978021978,9,0,12,0,66,0.125,0
7793,288008,143,4145,321,1,1,0.17522527866920226,6.475847819704813,0.003215349011894768,0.09320015142869799,0.007217671558169374,2014.041958041958,8,0,9,0,160,0.14285714285714288,0
9141,154040,296,273,421,1,0,0.20524167719539912,3.4586399688414047,0.006646049277960632,0.006129633286767746,0.009452657925748061,520.4054054054054,13,0,14,0,144,0.08333333333333334,0
33512,1117214,353,41,2629,1,1,0.7538133232321029,25.130424865762432,0.007940322961951907,0.0009222471428895983,0.05913628630870132,3164.912181303116,13,0,18,0,114,0.08333333333333334,0
118578,270476,415,69,3272,1,1,2.66732019888044,6.084147971060279,0.009335103328909094,0.0015521015173366928,0.07360110383660375,651.7493975903615,8,0,13,0,155,0.14285714285714288,0
21461,4430357,4358,101769,4313,0,1,0.4827227232070569,99.65211294065733,0.09802458542175826,2.289092251901541,0.09701239947775203,1016.6032583754015,14,0,17,0,92,0.07692307692307691,0
1017,3438706,6505,1306,171,1,0,0.022845374980604176,77.24535694990507,0.14612503859275336,0.02933732519633142,0.003841257740101587,528.6250576479631,12,0,13,0,136,0.09743395113966301,0
23945,2009977,283,322,5206,1,0,0.5384155652003685,45.195360304645696,0.00636339966388408,0.007240334599896374,0.11705957120205131,7102.3922261484095,14,0,17,0,16,0.07692307692307691,0
234,2161492,55,126,3706,1,1,0.0052559153802116025,48.549654047027076,0.0012353647261181117,0.002830108281652401,0.08324112136352221,39299.854545454546,11,0,12,0,23,0.09999999999999999,0
3822,10833,552,585,76,1,0,0.08592399402241477,0.24354124208394012,0.012409744819563827,0.01315163173812471,0.0017085880548674834,19.625,15,0,15,0,123,0.07142857142857144,0
133714,1663973,379,26,3400,1,1,3.0072257320202445,37.42272628884726,0.008523703968437655,0.0005847395862252745,0.07646594589099744,4390.4300791556725,15,0,19,0,106,0.07142857142857144,0
3409,842823,98,3766,368,1,1,0.0766583605950841,18.95260470866253,0.0022037311054028284,0.08468623819333726,0.008275235171308579,8600.234693877552,7,0,6,2,121,0.16666666666666669,0
22018,299495,886,13166,711,1,1,0.4949901734851108,6.732994913612647,0.01991830746243111,0.2959869481381128,0.015984104521206004,338.03047404063204,12,0,12,0,146,0.09090909090909091,0
21919,2216681,380,17,17930,1,1,0.49294854080743683,49.852167725971526,0.008546030635833113,0.00038232242318200765,0.40323770868549397,5833.371052631579,13,0,18,0,140,0.08333333333333334,0
18197,318186,363,2,783,1,1,0.40816110875830103,7.13695392379891,0.008142137851253683,4.4860263643270986e-05,0.01756279321634059,876.5454545454545,10,0,3,0,56,0.11111111111111112,0
7106,769836,238,1077,1442,0,1,0.1598059160472961,17.312742356626266,0.005352351255172597,0.024220513873197003,0.03242895172251632,3234.6050420168067,14,0,15,0,142,0.07692307692307691,0
32555,610690,7260,29891,1221,1,0,0.7317676738598679,13.727021985854176,0.16318947357464725,0.6718865777713197,0.027445502373917945,84.11707988980716,13,0,16,0,150,0.08333333333333334,0
11187,2196199,14318,9144,3548,1,1,0.2514856692065492,49.37092832982517,0.3218710835522814,0.20555868054211907,0.07975964551218706,153.38727475904457,12,1,12,0,132,0.09743395113966301,0
34674,805534,9808,2672,4067,1,1,0.7772221309808923,18.056147316651153,0.21984757053298123,0.05989322068353649,0.09116232354788283,82.1303017944535,10,0,12,0,148,0.11111111111111112,0
2402,1798350,245,3,17497,1,1,0.02803561232149599,20.98994313836899,0.002859585769677984,3.501533595524062e-05,0.20422111106961505,7340.2040816326535,12,0,13,0,48,0.09090909090909091,0
1127,1080188,148,1278,2642,1,1,0.025262702970239324,24.213370537725712,0.0033175510555416327,0.028647501682312206,0.05922276951852023,7298.5675675675675,11,0,12,0,71,0.09999999999999999,0
1586,86766,1016,2855,742,1,1,0.03555805042613081,1.9452899137917188,0.02277867543061091,0.06400897475826196,0.01663560745030836,85.39960629921259,15,0,16,0,101,0.07534043403440333,0
6466,749996,523,637,2870,1,1,0.1449409261865656,16.811802486269634,0.011723492792386917,0.014278900399140471,0.06433350729283069,1434.0267686424475,13,4,16,0,87,0.09301026450282536,0
10692,339711,1487,1594,1162,1,1,0.24050819390369538,7.641533769100099,0.03344890425877245,0.035855785735361995,0.0261382829513743,228.45393409549428,13,0,14,0,137,0.08875342411999688,0
662,1972,1469,900,26,1,0,0.014890154650613224,0.04435556642146416,0.03304174800868705,0.020243412666996828,0.0005848096992687973,1.3424098025867937,15,2,18,0,138,0.07534043403440333,0
21240,14866,687,6,158,1,0,0.4740697681231294,0.33180419834832586,0.015333612556524948,0.00013391801359410435,0.0035265076913114147,21.63901018922853,10,0,11,0,152,0.11111111111111112,0
14449,1153686,713,554,3783,1,1,0.32489659678178956,25.941494577811312,0.01603233950483881,0.012457105309510098,0.08506359094923592,1618.0729312762974,13,0,15,0,43,0.08333333333333334,0
6524,20780129,416,696,41214,1,1,0.14672053149634975,467.33163265522853,0.00935557037131844,0.01565258889047508,0.9268761473161494,49952.23317307692,12,0,12,0,89,0.09090909090909091,0
9064,1585991,414,1409,2554,1,1,0.2038539430579381,35.669739519461864,0.009311069332081463,0.03168912243696324,0.05744075138680206,3830.8961352657007,11,0,11,0,109,0.10800597388923064,0
69853,3702008,68888,37642,14364,1,1,1.5699716834747126,83.20398167575986,1.5482829560821438,0.8460176958663926,0.3228361453542549,53.73951921960283,8,0,9,0,159,0.14285714285714288,0
13100,61697,692,7451,295,1,1,0.29463201276903656,1.3876268161687977,0.015563767392074298,0.16758039138489247,0.00663484303563861,89.15751445086705,12,0,15,0,88,0.09090909090909091,0
1353,703993,205,364,2359,1,1,0.03034140131302246,15.78723882820297,0.004597182017124615,0.00816280124016273,0.052901231114131544,3434.112195121951,12,1,12,0,12,0.09090909090909091,0
7094,2439079,2538,1461,3496,1,1,0.1562412772184814,53.71931465982188,0.05589799289265659,0.032177686215985525,0.0769973928891755,961.0240346729709,8,0,19,0,44,0.14285714285714288,0
20509,636196,337,80,5078,1,1,0.4612402602942256,14.307826253749337,0.0075790125173901225,0.0017991721109531448,0.11420244974275087,1887.8219584569733,10,0,15,0,131,0.11111111111111112,0
8196,270296,190299,96988,3103,1,1,0.1843504778394676,6.07969701782537,4.280345483452031,2.1815256399090144,0.06979496495069154,1.4203753041266638,13,0,20,0,159,0.08333333333333334,0
